record,ms,state,mode,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,pitch_acc,pitch_dmp,pitch_comp,pitch_kalman,dmp_hz,dt_ms,status
A,203290,SHAKE,ALL,70,14642,10152,-1284,102,9,0.004,0.894,0.620,-78.293,6.220,0.549,55.264,5.725,12.572,13.236,11,19,DMP_WAIT
A,203309,SHAKE,ALL,1164,-5758,15222,-1964,111,143,0.071,-0.351,0.929,-119.756,6.768,8.720,-20.665,5.725,9.633,10.246,11,19,DMP_WAIT
A,203329,SHAKE,ALL,1752,-29632,19074,-1805,208,293,0.107,-1.809,1.164,-110.061,12.683,17.866,-57.121,4.921,6.095,6.579,11,20,OK
A,203353,SHAKE,ALL,-324,-32768,21910,-565,367,299,-0.020,-2.000,1.337,-34.451,22.378,18.232,-56.229,4.921,3.982,4.332,11,24,DMP_WAIT
A,203373,SHAKE,ALL,-362,-17846,21226,1026,257,-4,-0.022,-1.089,1.296,62.561,15.671,-0.244,-40.052,4.921,4.282,4.521,11,20,DMP_WAIT
A,203392,SHAKE,ALL,-348,436,16948,1800,117,-113,-0.021,0.027,1.034,109.756,7.134,-6.890,1.473,4.921,6.225,6.437,11,19,DMP_WAIT
A,203411,SHAKE,ALL,262,14790,12680,1744,44,-182,0.016,0.903,0.774,106.341,2.683,-11.098,49.386,5.008,9.025,9.307,11,19,OK
A,203435,SHAKE,ALL,-66,21842,10390,1145,91,-263,-0.004,1.333,0.634,69.817,5.549,-16.037,64.560,5.008,11.722,12.113,11,24,DMP_WAIT
A,203454,SHAKE,ALL,-1320,21492,9658,324,149,-318,-0.081,1.312,0.589,19.756,9.085,-19.390,65.603,5.008,13.123,13.629,11,19,DMP_WAIT
A,203473,SHAKE,ALL,-1092,15582,10270,-412,83,-369,-0.067,0.951,0.627,-25.122,5.061,-22.500,56.463,5.008,13.478,14.084,11,19,DMP_WAIT
A,203493,SHAKE,ALL,170,3506,13638,-976,-10,-247,0.010,0.214,0.832,-59.512,-0.610,-15.061,14.416,5.940,12.284,12.909,11,20,OK
A,203517,SHAKE,ALL,1836,-14392,17050,-1190,26,-15,0.112,-0.878,1.041,-72.561,1.585,-0.915,-40.005,5.940,9.476,10.010,11,24,DMP_WAIT
A,203537,SHAKE,ALL,-972,-26308,18976,-596,213,285,-0.059,-1.606,1.158,-36.341,12.988,17.378,-54.161,5.940,7.445,7.847,11,20,DMP_WAIT
A,203556,SHAKE,ALL,-3270,-16474,19742,584,157,291,-0.200,-1.005,1.205,35.610,9.573,17.744,-39.463,5.940,7.126,7.421,11,19,DMP_WAIT
A,203576,SHAKE,ALL,-2104,-2822,16534,1274,-116,-8,-0.128,-0.172,1.009,77.683,-7.073,-0.488,-9.610,5.172,8.268,8.511,11,20,OK
A,203600,SHAKE,ALL,50,8496,12274,1323,-305,-291,0.003,0.519,0.749,80.671,-18.598,-17.744,34.691,5.172,10.638,10.917,11,24,DMP_WAIT
A,203620,SHAKE,ALL,1596,17114,8988,1008,-306,-425,0.097,1.045,0.549,61.463,-18.659,-25.915,61.925,5.172,12.822,13.199,11,20,DMP_WAIT
A,203640,SHAKE,ALL,1962,22814,7674,447,-154,-409,0.120,1.392,0.468,27.256,-9.390,-24.939,70.853,5.172,14.471,14.969,11,20,DMP_WAIT
A,203660,SHAKE,ALL,1182,24264,8978,-351,3,-188,0.072,1.481,0.548,-21.402,0.183,-11.463,69.534,6.444,15.106,15.731,11,20,OK
A,203684,SHAKE,ALL,1092,11848,10920,-1354,82,132,0.067,0.723,0.667,-82.561,5.000,8.049,47.192,6.444,13.751,14.473,11,24,DMP_WAIT
A,203703,SHAKE,ALL,932,-9040,14304,-1945,164,307,0.057,-0.552,0.873,-118.598,10.000,18.720,-32.238,6.444,10.579,11.224,11,19,DMP_WAIT
A,203722,SHAKE,ALL,-1872,-25846,18424,-1574,294,428,-0.114,-1.578,1.125,-95.976,17.927,26.098,-54.378,6.444,7.448,7.970,11,19,DMP_WAIT
A,203742,SHAKE,ALL,-4926,-29710,22160,-430,171,266,-0.301,-1.813,1.353,-26.220,10.427,16.220,-52.617,4.779,5.687,6.083,11,20,OK
A,203767,SHAKE,ALL,-2072,-16568,20292,765,-256,-294,-0.126,-1.011,1.239,46.646,-15.610,-17.927,-39.085,4.779,5.876,6.162,11,25,DMP_WAIT
A,203786,SHAKE,ALL,2376,-790,15618,1416,-466,-591,0.145,-0.048,0.953,86.341,-28.415,-36.037,-2.863,4.779,7.265,7.513,11,19,DMP_WAIT
A,203806,SHAKE,ALL,3052,11996,11982,1456,-309,-589,0.186,0.732,0.731,88.780,-18.841,-35.915,44.133,5.657,9.697,10.003,11,20,OK
A,203830,SHAKE,ALL,730,24910,9130,333,107,-240,0.045,1.520,0.557,20.305,6.524,-14.634,69.812,5.657,11.321,11.750,11,24,DMP_WAIT
A,203849,SHAKE,ALL,750,21678,9968,-615,166,3,0.046,1.323,0.608,-37.500,10.122,0.183,65.245,5.657,11.657,12.206,12,19,DMP_WAIT
A,203868,SHAKE,ALL,1134,6564,13920,-1574,230,298,0.069,0.401,0.850,-95.976,14.024,18.171,25.173,5.657,10.096,10.686,12,19,DMP_WAIT
A,203888,SHAKE,ALL,382,-22102,19264,-2059,305,501,0.023,-1.349,1.176,-125.549,18.598,30.549,-48.919,5.395,6.409,6.887,12,20,OK
A,203912,SHAKE,ALL,-4946,-32768,22036,-1218,379,529,-0.302,-2.000,1.345,-74.268,23.110,32.256,-55.425,5.395,3.370,3.717,12,24,DMP_WAIT
A,203932,SHAKE,ALL,-3144,-27240,20692,851,-22,112,-0.192,-1.663,1.263,51.890,-1.341,6.829,-52.464,5.395,3.224,3.436,12,20,DMP_WAIT
A,203951,SHAKE,ALL,934,-328,16476,2163,-346,-405,0.057,-0.020,1.006,131.890,-21.098,-24.695,-1.139,5.395,5.549,5.727,12,19,DMP_WAIT
A,203971,SHAKE,ALL,3344,16180,11294,2070,-299,-503,0.204,0.988,0.689,126.220,-18.232,-30.671,53.946,5.397,8.944,9.202,12,20,OK
A,203995,SHAKE,ALL,4092,22078,8122,1322,-9,-317,0.250,1.348,0.496,80.610,-0.549,-19.329,67.612,5.397,11.958,12.330,12,24,DMP_WAIT
A,204014,SHAKE,ALL,1690,23454,8076,497,348,-26,0.103,1.432,0.493,30.305,21.220,-1.585,70.619,5.397,13.652,14.149,12,19,DMP_WAIT
A,204033,SHAKE,ALL,-1660,18886,9100,-258,468,312,-0.101,1.153,0.555,-15.732,28.537,19.024,63.905,5.397,14.320,14.932,12,19,DMP_WAIT
A,204053,SHAKE,ALL,-4530,10804,12296,-879,269,343,-0.276,0.659,0.750,-53.598,16.402,20.915,39.505,6.618,13.727,14.411,12,20,OK
A,204077,SHAKE,ALL,-2232,-5868,15492,-1383,-96,-39,-0.136,-0.358,0.946,-84.329,-5.854,-2.378,-20.551,6.618,11.002,11.643,12,24,DMP_WAIT
A,204097,SHAKE,ALL,614,-22914,17976,-1243,-274,-298,0.037,-1.399,1.097,-75.793,-16.707,-18.171,-51.870,6.618,8.213,8.732,12,20,DMP_WAIT
A,204117,SHAKE,ALL,2140,-23296,19306,-268,-183,-280,0.131,-1.422,1.178,-16.341,-11.159,-17.073,-50.179,6.618,6.679,7.075,12,20,DMP_WAIT
A,204137,SHAKE,ALL,1956,-11354,18016,794,-78,-184,0.119,-0.693,1.100,48.415,-4.756,-11.220,-32.069,5.337,6.806,7.110,12,20,OK
A,204161,SHAKE,ALL,-38,374,14018,1304,12,-113,-0.002,0.023,0.856,79.512,0.732,-6.890,1.528,5.337,8.515,8.788,12,24,DMP_WAIT
A,204180,SHAKE,ALL,-130,14828,10044,1394,-1,-208,-0.008,0.905,0.613,85.000,-0.061,-12.683,55.885,5.337,11.001,11.361,12,19,DMP_WAIT
A,204199,SHAKE,ALL,502,26456,8608,929,-41,-255,0.031,1.615,0.525,56.646,-2.500,-15.549,71.948,5.337,13.231,13.714,12,19,DMP_WAIT
A,204218,SHAKE,ALL,1366,28058,8648,-114,-22,-128,0.083,1.713,0.528,-6.951,-1.341,-7.805,72.670,6.735,14.247,14.858,12,19,OK
A,204242,SHAKE,ALL,1168,15140,10084,-1317,80,57,0.071,0.924,0.615,-80.305,4.878,3.476,56.158,6.735,13.140,13.867,12,24,DMP_WAIT
A,204262,SHAKE,ALL,-146,-5844,14642,-2066,173,184,-0.009,-0.357,0.894,-125.976,10.549,11.220,-21.757,6.735,9.927,10.604,12,20,DMP_WAIT
A,204281,SHAKE,ALL,-558,-27150,18890,-1901,130,141,-0.034,-1.657,1.153,-115.915,7.927,8.598,-55.159,6.735,6.423,6.978,12,19,DMP_WAIT
A,204301,SHAKE,ALL,-1342,-32768,20912,-745,64,3,-0.082,-2.000,1.276,-45.427,3.902,0.183,-57.401,4.958,4.210,4.635,12,20,OK
A,204325,SHAKE,ALL,536,-18540,19966,792,-132,-228,0.033,-1.132,1.219,48.293,-8.049,-13.902,-42.869,4.958,4.349,4.661,12,24,DMP_WAIT
A,204344,SHAKE,ALL,1586,-456,16342,1566,-167,-340,0.097,-0.028,0.997,95.488,-10.183,-20.732,-1.591,4.958,5.964,6.244,12,19,DMP_WAIT
A,204364,SHAKE,ALL,1134,12730,12420,1542,-54,-338,0.069,0.777,0.758,94.024,-3.293,-20.610,45.587,4.958,8.553,8.898,12,20,DMP_WAIT
A,204383,SHAKE,ALL,1342,21408,9518,1071,75,-301,0.082,1.307,0.581,65.305,4.573,-18.354,65.820,5.871,10.870,11.324,12,19,OK
A,204407,SHAKE,ALL,-1408,20748,11414,-557,260,205,-0.086,1.266,0.697,-33.963,15.854,12.500,61.001,5.871,11.019,11.585,12,24,DMP_WAIT
A,204427,SHAKE,ALL,-1308,2472,14142,-1474,117,276,-0.080,0.151,0.863,-89.878,7.134,16.829,9.874,5.871,9.188,9.764,12,20,DMP_WAIT
A,204446,SHAKE,ALL,-1308,2472,14142,-1474,117,276,-0.080,0.151,0.863,-89.878,7.134,16.829,9.874,5.717,7.484,8.072,12,19,OK
A,204470,SHAKE,ALL,-2168,-32768,20460,-847,53,228,-0.132,-2.000,1.249,-51.646,3.232,13.902,-57.876,5.717,4.907,5.366,12,24,DMP_WAIT
A,204489,SHAKE,ALL,-1222,-22068,20104,649,-70,-148,-0.075,-1.347,1.227,39.573,-4.268,-9.024,-47.614,5.717,4.549,4.890,12,19,DMP_WAIT
A,204509,SHAKE,ALL,1288,-2438,16240,1670,-221,-439,0.079,-0.149,0.991,101.829,-13.476,-26.768,-8.511,5.717,6.237,6.534,12,20,DMP_WAIT
A,204528,SHAKE,ALL,2224,12548,11418,1786,-190,-453,0.136,0.766,0.697,108.902,-11.585,-27.622,47.168,5.596,9.040,9.404,12,19,OK
A,204553,SHAKE,ALL,1496,22332,8484,1335,-30,-412,0.091,1.363,0.518,81.402,-1.829,-25.122,68.905,5.596,12.174,12.659,12,25,DMP_WAIT
A,204572,SHAKE,ALL,720,27410,6890,602,115,-253,0.044,1.673,0.421,36.707,7.012,-15.427,75.816,5.596,14.086,14.710,12,19,DMP_WAIT
A,204591,SHAKE,ALL,-160,26016,7942,-372,185,-50,-0.010,1.588,0.485,-22.683,11.280,-3.049,73.021,5.596,14.798,15.560,12,19,DMP_WAIT
A,204611,SHAKE,ALL,1252,13712,9100,-1452,166,172,0.076,0.837,0.555,-88.537,10.122,10.488,56.182,6.739,13.845,14.720,12,20,OK
A,204635,SHAKE,ALL,828,-4172,14014,-2125,224,332,0.051,-0.255,0.855,-129.573,13.659,20.244,-16.551,6.739,10.134,10.987,12,24,DMP_WAIT
A,204655,SHAKE,ALL,-820,-27796,18512,-2129,291,482,-0.050,-1.697,1.130,-129.817,17.744,29.390,-56.311,6.739,6.214,6.952,12,20,DMP_WAIT
A,204674,SHAKE,ALL,-4258,-32768,21918,-1113,272,352,-0.260,-2.000,1.338,-67.866,16.585,21.463,-55.730,6.739,3.667,4.286,12,19,DMP_WAIT
A,204694,SHAKE,ALL,-2046,-25958,21454,575,-74,-161,-0.125,-1.584,1.309,35.061,-4.512,-9.817,-50.299,4.530,3.229,3.733,12,20,OK
A,204718,SHAKE,ALL,1560,-4732,17302,1717,-324,-430,0.095,-0.289,1.056,104.695,-19.756,-26.220,-15.237,4.530,5.267,5.718,12,24,DMP_WAIT
A,204738,SHAKE,ALL,1440,11318,13256,1898,-257,-476,0.088,0.691,0.809,115.732,-15.671,-29.024,40.325,4.530,8.190,8.701,12,20,DMP_WAIT
A,204758,SHAKE,ALL,984,20334,9982,1475,-122,-534,0.060,1.241,0.609,89.939,-7.439,-32.561,63.744,4.530,11.017,11.639,12,20,DMP_WAIT
A,204777,SHAKE,ALL,1392,26730,7830,877,-13,-429,0.085,1.631,0.478,53.476,-0.793,-26.159,73.431,6.277,13.217,13.972,12,19,OK
A,204801,SHAKE,ALL,948,28370,7860,57,113,-109,0.058,1.732,0.480,3.476,6.890,-6.646,74.408,6.277,14.468,15.376,12,24,DMP_WAIT
A,204821,SHAKE,ALL,558,18084,9464,-1070,221,211,0.034,1.104,0.578,-65.244,13.476,12.866,62.334,6.277,14.100,15.139,12,20,DMP_WAIT
A,204841,SHAKE,ALL,-702,-2830,13568,-2013,280,400,-0.043,-0.173,0.828,-122.744,17.073,24.390,-11.766,6.277,11.130,12.150,12,20,DMP_WAIT
A,204861,SHAKE,ALL,-1554,-30248,16880,-2154,273,448,-0.095,-1.846,1.030,-131.341,16.646,27.317,-60.733,5.573,7.073,7.968,12,20,OK
A,204885,SHAKE,ALL,-1620,-19066,20388,736,-106,-144,-0.099,-1.164,1.244,44.878,-6.463,-8.780,-42.991,5.573,7.071,7.873,12,24,DMP_WAIT
A,204905,SHAKE,ALL,-1620,-19066,20388,736,-106,-144,-0.099,-1.164,1.244,44.878,-6.463,-8.780,-42.991,5.573,6.903,7.596,12,20,DMP_WAIT
A,204925,SHAKE,ALL,354,-3422,16702,1470,-279,-388,0.022,-0.209,1.019,89.634,-17.012,-23.659,-11.576,5.228,8.244,8.888,12,20,OK
A,204949,SHAKE,ALL,1026,20890,11068,1255,-228,-553,0.063,1.275,0.676,76.524,-13.902,-33.720,61.983,5.228,11.063,11.818,12,24,DMP_WAIT
A,204969,SHAKE,ALL,1934,24096,9232,564,-138,-451,0.118,1.471,0.563,34.390,-8.415,-27.500,68.622,5.228,12.842,13.726,12,20,DMP_WAIT
A,204988,SHAKE,ALL,2606,21594,8550,-242,15,-142,0.159,1.318,0.522,-14.756,0.915,-8.659,67.514,5.228,13.617,14.631,12,19,DMP_WAIT
A,205007,SHAKE,ALL,1912,13550,10226,-1077,238,206,0.117,0.827,0.624,-65.671,14.512,12.561,52.484,6.336,13.128,14.245,12,19,OK
A,205031,SHAKE,ALL,246,-4538,14220,-1788,397,441,0.015,-0.277,0.868,-109.024,24.207,26.890,-17.697,6.336,9.891,10.980,12,24,DMP_WAIT
A,205051,SHAKE,ALL,-1676,-27654,18148,-1868,402,510,-0.102,-1.688,1.108,-113.902,24.512,31.098,-56.613,6.336,6.283,7.247,12,20,DMP_WAIT
A,205071,SHAKE,ALL,-3664,-32768,20026,-847,270,314,-0.224,-2.000,1.222,-51.646,16.463,19.146,-58.148,6.336,3.935,4.767,12,20,DMP_WAIT
A,205090,SHAKE,ALL,-2064,-19492,20576,711,-29,-64,-0.126,-1.190,1.256,43.354,-1.768,-3.902,-43.307,4.432,3.754,4.477,12,19,OK
A,205115,SHAKE,ALL,234,-1520,17152,1536,-224,-347,0.014,-0.093,1.047,93.659,-13.659,-21.159,-5.064,4.432,5.814,6.502,12,25,DMP_WAIT
A,205134,SHAKE,ALL,574,11756,13356,1641,-201,-454,0.035,0.718,0.815,100.061,-12.256,-27.683,41.328,4.432,8.344,9.093,12,19,DMP_WAIT
A,205154,SHAKE,ALL,1536,21102,9976,1347,-135,-453,0.094,1.288,0.609,82.134,-8.232,-27.622,64.437,4.432,11.029,11.892,12,20,DMP_WAIT
A,205173,SHAKE,ALL,1502,27418,9004,734,1,-321,0.092,1.673,0.550,44.756,0.061,-19.573,71.586,6.110,13.030,14.023,12,19,OK
A,205197,SHAKE,ALL,1352,25050,9322,-242,127,-40,0.083,1.529,0.569,-14.756,7.744,-2.439,69.392,6.110,13.754,14.893,12,24,DMP_WAIT
A,205216,SHAKE,ALL,214,11096,11168,-1365,203,198,0.013,0.677,0.682,-83.232,12.378,12.073,44.809,6.110,12.782,14.010,12,19,DMP_WAIT
A,205235,SHAKE,ALL,-646,-12770,14944,-2020,194,319,-0.039,-0.779,0.912,-123.171,11.829,19.451,-40.488,6.110,9.379,10.520,12,19,DMP_WAIT
A,205255,SHAKE,ALL,-1292,-32768,18836,-1656,162,267,-0.079,-2.000,1.150,-100.976,9.878,16.280,-60.050,5.111,5.965,6.977,12,20,OK
A,205280,SHAKE,ALL,-1332,-32768,21050,-311,103,73,-0.081,-2.000,1.285,-18.963,6.280,4.451,-57.231,5.111,4.179,5.060,12,25,DMP_WAIT
A,205299,SHAKE,ALL,-282,-15868,19332,1203,-89,-248,-0.017,-0.969,1.180,73.354,-5.427,-15.122,-39.377,5.111,4.629,5.404,12,19,DMP_WAIT
A,205319,SHAKE,ALL,354,1888,14932,1845,-195,-404,0.022,0.115,0.911,112.500,-11.890,-24.634,7.204,5.111,6.840,7.600,12,20,DMP_WAIT
A,205338,SHAKE,ALL,240,16932,10936,1864,-209,-475,0.015,1.033,0.667,113.659,-12.744,-28.963,57.136,5.375,9.918,10.768,12,19,OK
A,205363,SHAKE,ALL,970,26412,7824,1369,-180,-474,0.059,1.612,0.478,83.476,-10.976,-28.902,73.380,5.375,13.174,14.160,12,25,DMP_WAIT
A,205382,SHAKE,ALL,1038,31394,7264,439,-69,-326,0.063,1.916,0.443,26.768,-4.207,-19.878,76.844,5.375,14.902,16.030,12,19,DMP_WAIT
A,205401,SHAKE,ALL,2392,23690,7706,-840,87,-49,0.146,1.446,0.470,-51.220,5.305,-2.988,71.191,5.375,15.030,16.295,12,19,DMP_WAIT
A,205420,SHAKE,ALL,2182,5318,10520,-1950,300,354,0.133,0.325,0.642,-118.902,18.293,21.585,26.334,6.320,12.999,14.313,12,19,OK
A,205445,SHAKE,ALL,-4904,-32768,20914,-1639,489,714,-0.299,-2.000,1.276,-99.939,29.817,43.537,-56.753,6.320,9.097,10.300,12,25,DMP_WAIT
A,205465,SHAKE,ALL,-5046,-32768,21906,-64,158,112,-0.308,-2.000,1.337,-3.902,9.634,6.829,-55.549,6.320,7.681,8.754,12,20,DMP_WAIT
A,205484,SHAKE,ALL,-5046,-32768,21906,-64,158,112,-0.308,-2.000,1.337,-3.902,9.634,6.829,-55.549,4.363,6.300,7.235,12,19,OK
A,205508,SHAKE,ALL,918,6296,15384,1944,-427,-698,0.056,0.384,0.939,118.537,-26.037,-42.561,22.221,4.363,9.351,10.308,12,24,DMP_WAIT
A,205527,SHAKE,ALL,1548,16210,11248,1689,-384,-696,0.094,0.989,0.687,102.988,-23.415,-42.439,54.991,4.363,12.138,13.183,12,19,DMP_WAIT
A,205547,SHAKE,ALL,2490,22900,8180,1159,-232,-689,0.152,1.398,0.499,70.671,-14.146,-42.012,69.525,4.363,14.624,15.793,12,20,DMP_WAIT
A,205567,SHAKE,ALL,2298,28160,7098,520,13,-380,0.140,1.719,0.433,31.707,0.793,-23.171,75.161,6.318,16.410,17.718,12,20,OK
A,205591,SHAKE,ALL,1370,25906,8100,-416,259,89,0.084,1.581,0.494,-25.366,15.793,5.427,72.406,6.318,16.878,18.341,12,24,DMP_WAIT
A,205610,SHAKE,ALL,394,12306,10630,-1536,422,473,0.024,0.751,0.649,-93.659,25.732,28.841,49.160,6.318,15.736,17.298,12,19,DMP_WAIT
A,205629,SHAKE,ALL,-370,-11484,14842,-2255,472,659,-0.023,-0.701,0.906,-137.500,28.780,40.183,-37.722,6.318,12.062,13.543,12,19,DMP_WAIT
A,205649,SHAKE,ALL,-5166,-32768,19578,-1898,479,734,-0.315,-2.000,1.195,-115.732,29.207,44.756,-58.287,5.139,8.341,9.698,12,20,OK
A,205674,SHAKE,ALL,-6396,-32768,22810,-551,187,322,-0.390,-2.000,1.392,-33.598,11.402,19.634,-54.135,5.139,6.210,7.449,12,25,DMP_WAIT
A,205693,SHAKE,ALL,-2700,-20492,20712,815,-290,-435,-0.165,-1.251,1.264,49.695,-17.683,-26.524,-44.453,5.139,6.078,7.201,12,19,DMP_WAIT
A,205713,SHAKE,ALL,1156,-3578,15994,1598,-523,-750,0.071,-0.218,0.976,97.439,-31.890,-45.732,-12.578,5.139,7.569,8.636,12,20,DMP_WAIT
A,205733,SHAKE,ALL,1334,11826,13214,1789,-448,-753,0.081,0.722,0.807,109.085,-27.317,-45.915,41.683,4.968,10.343,11.467,12,20,OK
A,205757,SHAKE,ALL,1158,19930,10718,1382,-340,-717,0.071,1.216,0.654,84.268,-20.732,-43.720,61.591,4.968,13.294,14.525,12,24,DMP_WAIT
A,205777,SHAKE,ALL,1932,23432,8690,739,-248,-565,0.118,1.430,0.530,45.061,-15.122,-34.451,69.197,4.968,15.249,16.603,12,20,DMP_WAIT
A,205796,SHAKE,ALL,2780,23420,7656,-27,-61,-270,0.170,1.429,0.467,-1.646,-3.720,-16.463,70.823,4.968,16.286,17.770,12,19,DMP_WAIT
A,205816,SHAKE,ALL,2266,17378,8512,-873,194,123,0.138,1.061,0.520,-53.232,11.829,7.500,63.121,6.310,16.133,17.739,12,20,OK
A,205840,SHAKE,ALL,2070,3826,10066,-1592,364,533,0.126,0.234,0.614,-97.073,22.195,32.500,20.420,6.310,13.880,15.539,12,24,DMP_WAIT
A,205859,SHAKE,ALL,1270,-13528,13270,-1828,500,869,0.078,-0.826,0.810,-111.463,30.488,52.988,-45.421,6.310,10.575,12.129,12,19,DMP_WAIT
A,205879,SHAKE,ALL,-4692,-25658,19654,-1440,724,961,-0.286,-1.566,1.200,-87.805,44.146,58.598,-51.779,6.310,7.560,8.997,11,20,DMP_WAIT
A,205899,SHAKE,ALL,-7474,-32768,22474,-771,500,451,-0.456,-2.000,1.372,-47.012,30.488,27.500,-54.141,4.318,5.359,6.667,11,20,OK
A,205923,SHAKE,ALL,-4152,-25466,20398,340,-110,-370,-0.253,-1.554,1.245,20.732,-6.707,-22.561,-50.737,4.318,4.669,5.848,11,24,DMP_WAIT
A,205943,SHAKE,ALL,1706,-5062,17028,1475,-517,-721,0.104,-0.309,1.039,89.939,-31.524,-43.963,-16.478,4.318,5.962,7.074,11,20,DMP_WAIT
A,205963,SHAKE,ALL,3680,12446,13414,1840,-383,-695,0.225,0.760,0.819,112.195,-23.354,-42.378,41.821,5.120,8.832,9.998,11,20,OK
A,205987,SHAKE,ALL,-498,24404,9632,852,192,-169,-0.030,1.490,0.588,51.951,11.707,-10.305,68.435,5.120,11.191,12.479,11,24,DMP_WAIT
A,206006,SHAKE,ALL,-1026,25102,8860,119,132,39,-0.063,1.532,0.541,7.256,8.049,2.378,70.439,5.120,12.467,13.883,11,19,DMP_WAIT
A,206025,SHAKE,ALL,-252,15894,10072,-870,38,149,-0.015,0.970,0.615,-53.049,2.317,9.085,57.630,5.120,12.338,13.860,11,19,DMP_WAIT
A,206044,SHAKE,ALL,408,-4218,14244,-1803,41,214,0.025,-0.257,0.869,-109.939,2.500,13.049,-16.489,5.698,9.671,11.145,11,19,OK
A,206069,SHAKE,ALL,-538,-32768,18490,-2013,96,257,-0.033,-2.000,1.129,-122.744,5.854,15.671,-60.555,5.698,5.201,6.541,11,25,DMP_WAIT
A,206088,SHAKE,ALL,-1402,-32768,20816,-729,21,27,-0.086,-2.000,1.271,-44.451,1.280,1.646,-57.515,5.698,3.075,4.271,11,19,DMP_WAIT
A,206107,SHAKE,ALL,846,-23702,19140,1049,-195,-341,0.052,-1.447,1.168,63.963,-11.890,-20.793,-51.051,5.698,3.140,4.200,11,19,DMP_WAIT
A,206127,SHAKE,ALL,1300,-188,16214,2073,-212,-493,0.079,-0.011,0.990,126.402,-12.927,-30.061,-0.662,4.495,5.495,6.518,11,20,OK
A,206152,SHAKE,ALL,858,15740,11736,2123,-127,-491,0.052,0.961,0.716,129.451,-7.744,-29.939,53.218,4.495,9.563,10.662,11,25,DMP_WAIT
A,206171,SHAKE,ALL,696,25048,8544,1585,-21,-447,0.042,1.529,0.521,96.646,-1.280,-27.256,71.107,4.495,12.550,13.764,11,19,DMP_WAIT
A,206190,SHAKE,ALL,158,29440,6926,794,95,-192,0.010,1.797,0.423,48.415,5.793,-11.707,76.758,4.495,14.691,16.036,11,19,DMP_WAIT
A,206209,SHAKE,ALL,-378,26828,6600,-204,195,132,-0.023,1.637,0.403,-12.439,11.890,8.049,76.157,6.667,15.645,17.124,11,19,OK
A,206233,SHAKE,ALL,-1262,16480,9256,-1293,270,322,-0.077,1.006,0.565,-78.841,16.463,19.634,60.453,6.667,14.631,16.237,11,24,DMP_WAIT
A,206253,SHAKE,ALL,-1356,-5526,13582,-2181,233,399,-0.083,-0.337,0.829,-132.988,14.207,24.329,-22.041,6.667,11.245,12.797,11,20,DMP_WAIT
A,206273,SHAKE,ALL,-1530,-29340,17988,-2197,149,366,-0.093,-1.791,1.098,-133.963,9.085,22.317,-58.396,6.667,7.180,8.600,11,20,DMP_WAIT
A,206292,SHAKE,ALL,-1096,-32768,20800,-1079,23,161,-0.067,-2.000,1.270,-65.793,1.402,9.817,-57.558,4.666,4.616,5.901,11,19,OK
A,206317,SHAKE,ALL,-250,-24732,20204,426,-174,-205,-0.015,-1.510,1.233,25.976,-10.610,-12.500,-50.752,4.666,4.088,5.242,11,25,DMP_WAIT
A,206337,SHAKE,ALL,1588,-7096,16930,1412,-240,-467,0.097,-0.433,1.033,86.098,-14.634,-28.476,-22.651,4.666,5.194,6.267,11,20,DMP_WAIT
A,206356,SHAKE,ALL,1660,9602,13588,1722,-173,-536,0.101,0.586,0.829,105.000,-10.549,-32.683,35.047,4.666,7.702,8.814,11,19,DMP_WAIT
A,206376,SHAKE,ALL,1788,20048,10404,1412,-66,-480,0.109,1.224,0.635,86.098,-4.024,-29.268,62.230,5.363,10.434,11.643,11,20,OK
A,206400,SHAKE,ALL,452,24468,8704,754,77,-271,0.028,1.493,0.531,45.976,4.695,-16.524,70.394,5.363,12.659,13.995,11,24,DMP_WAIT
A,206419,SHAKE,ALL,-714,24074,8344,-77,163,-30,-0.044,1.469,0.509,-4.695,9.939,-1.829,70.819,5.363,13.691,15.155,11,19,DMP_WAIT
A,206438,SHAKE,ALL,-406,15836,10030,-1006,170,175,-0.025,0.967,0.612,-61.341,10.366,10.671,57.630,5.363,13.384,14.953,11,19,DMP_WAIT
A,206458,SHAKE,ALL,-102,-3280,14876,-1864,182,338,-0.006,-0.200,0.908,-113.659,11.098,20.610,-12.434,5.759,10.593,12.130,11,20,OK
A,206482,SHAKE,ALL,-178,-30776,19812,-2107,221,444,-0.011,-1.878,1.209,-128.476,13.476,27.073,-57.228,5.759,6.160,7.574,11,24,DMP_WAIT
A,206502,SHAKE,ALL,-2914,-32768,20980,-987,172,351,-0.178,-2.000,1.281,-60.183,10.488,21.402,-57.121,5.759,3.668,4.947,11,20,DMP_WAIT
A,206522,SHAKE,ALL,-1482,-23402,19842,949,-156,-136,-0.090,-1.428,1.211,57.866,-9.512,-8.293,-49.628,4.452,3.690,4.840,11,20,OK
A,206546,SHAKE,ALL,3002,19386,11112,2025,-251,-676,0.183,1.183,0.678,123.476,-15.305,-41.220,59.300,4.452,7.651,8.903,11,24,DMP_WAIT
A,206566,SHAKE,ALL,3146,27674,7766,1360,1,-385,0.192,1.689,0.474,82.927,0.061,-23.476,73.155,4.452,10.540,11.926,11,20,DMP_WAIT
