record,ms,state,mode,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,pitch_acc,pitch_dmp,pitch_comp,pitch_kalman,dmp_hz,dt_ms,status
A,141695,TILT,ALL,426,3010,14780,711,44,-11,0.026,0.184,0.902,43.354,2.683,-0.671,11.506,-0.108,8.577,7.736,12,23,DMP_WAIT
A,141714,TILT,ALL,524,2544,14566,658,40,-50,0.032,0.155,0.889,40.122,2.439,-3.049,9.901,-0.108,9.306,8.478,12,19,DMP_WAIT
A,141732,TILT,ALL,678,2926,14504,662,39,-73,0.041,0.179,0.885,40.366,2.378,-4.451,11.394,-0.108,10.018,9.204,12,18,DMP_WAIT
A,141752,TILT,ALL,366,3684,14546,687,42,-76,0.022,0.225,0.888,41.890,2.561,-4.634,14.208,0.868,10.877,10.081,12,20,OK
A,141775,TILT,ALL,458,4040,14518,675,37,-76,0.028,0.247,0.886,41.159,2.256,-4.634,15.543,0.868,11.845,11.066,12,23,DMP_WAIT
A,141794,TILT,ALL,430,4308,14444,642,36,-77,0.026,0.263,0.882,39.146,2.195,-4.695,16.601,0.868,12.625,11.867,12,19,DMP_WAIT
A,141812,TILT,ALL,480,4324,14436,609,36,-75,0.029,0.264,0.881,37.134,2.195,-4.573,16.666,0.868,13.319,12.580,12,18,DMP_WAIT
A,141832,TILT,ALL,428,4146,14260,589,36,-72,0.026,0.253,0.870,35.915,2.195,-4.390,16.205,1.834,14.034,13.313,12,20,OK
A,141855,TILT,ALL,428,4032,14278,598,36,-70,0.026,0.246,0.871,36.463,2.195,-4.268,15.763,1.834,14.838,14.131,12,23,DMP_WAIT
A,141874,TILT,ALL,452,4376,14118,629,37,-71,0.028,0.267,0.862,38.354,2.256,-4.329,17.213,1.834,15.555,14.866,12,19,DMP_WAIT
A,141892,TILT,ALL,436,4932,14138,650,36,-70,0.027,0.301,0.863,39.634,2.195,-4.268,19.223,1.834,16.286,15.616,12,18,DMP_WAIT
A,141912,TILT,ALL,532,5154,13992,648,36,-67,0.032,0.315,0.854,39.512,2.195,-4.085,20.208,2.806,17.093,16.442,12,20,OK
A,141935,TILT,ALL,382,5138,14004,641,36,-66,0.023,0.314,0.855,39.085,2.195,-4.024,20.141,2.806,17.981,17.350,12,23,DMP_WAIT
A,141954,TILT,ALL,462,5528,13900,640,35,-71,0.028,0.337,0.848,39.024,2.134,-4.329,21.677,2.806,18.738,18.126,12,19,DMP_WAIT
A,141972,TILT,ALL,572,6074,13856,630,32,-71,0.035,0.371,0.846,38.415,1.951,-4.329,23.653,2.806,19.472,18.883,12,18,DMP_WAIT
A,141992,TILT,ALL,570,6112,13732,600,36,-70,0.035,0.373,0.838,36.585,2.195,-4.268,23.975,3.819,20.233,19.666,12,20,OK
A,142015,TILT,ALL,434,5798,13614,574,42,-69,0.026,0.354,0.831,35.000,2.561,-4.207,23.058,3.819,21.025,20.479,12,23,DMP_WAIT
A,142034,TILT,ALL,368,5960,13612,582,44,-71,0.022,0.364,0.831,35.488,2.683,-4.329,23.638,3.819,21.694,21.167,12,19,DMP_WAIT
A,142052,TILT,ALL,394,6660,13544,595,41,-77,0.024,0.406,0.827,36.280,2.500,-4.695,26.175,3.819,22.382,21.878,12,18,DMP_WAIT
A,142072,TILT,ALL,304,7032,13504,573,38,-77,0.019,0.429,0.824,34.939,2.317,-4.695,27.502,4.798,23.123,22.643,12,20,OK
A,142095,TILT,ALL,556,6838,13370,538,38,-73,0.034,0.417,0.816,32.805,2.317,-4.451,27.067,4.798,23.888,23.432,12,23,DMP_WAIT
A,142114,TILT,ALL,486,7022,13274,519,39,-70,0.030,0.429,0.810,31.646,2.378,-4.268,27.863,4.798,24.513,24.080,12,19,DMP_WAIT
A,142132,TILT,ALL,336,7162,13414,503,39,-70,0.021,0.437,0.819,30.671,2.378,-4.268,28.091,4.798,25.084,24.673,12,18,DMP_WAIT
A,142152,TILT,ALL,432,7190,13050,493,37,-67,0.026,0.439,0.797,30.061,2.256,-4.085,28.840,5.729,25.702,25.315,12,20,OK
A,142175,TILT,ALL,432,7034,13356,494,36,-68,0.026,0.429,0.815,30.122,2.195,-4.146,27.761,5.729,26.369,26.004,12,23,DMP_WAIT
A,142194,TILT,ALL,384,6926,12986,523,35,-70,0.023,0.423,0.793,31.890,2.134,-4.268,28.063,5.729,26.953,26.607,12,19,DMP_WAIT
A,142212,TILT,ALL,482,7768,13082,565,32,-71,0.029,0.474,0.798,34.451,1.951,-4.329,30.684,5.729,27.593,27.270,12,18,DMP_WAIT
A,142232,TILT,ALL,410,8360,12766,564,32,-71,0.025,0.510,0.779,34.390,1.951,-4.329,33.206,6.690,28.333,28.037,12,20,OK
A,142255,TILT,ALL,554,8330,12862,526,33,-71,0.034,0.508,0.785,32.073,2.012,-4.329,32.905,6.690,29.095,28.826,12,23,DMP_WAIT
A,142274,TILT,ALL,480,8204,12494,491,37,-72,0.029,0.501,0.763,29.939,2.256,-4.390,33.271,6.690,29.692,29.448,12,19,DMP_WAIT
A,142292,TILT,ALL,324,8000,12654,471,40,-72,0.020,0.488,0.772,28.720,2.439,-4.390,32.293,6.690,30.209,29.986,12,18,DMP_WAIT
A,142312,TILT,ALL,326,8480,12500,477,39,-71,0.020,0.518,0.763,29.085,2.378,-4.329,34.144,7.638,30.811,30.614,12,20,OK
A,142335,TILT,ALL,400,8764,12464,466,35,-71,0.024,0.535,0.761,28.415,2.134,-4.329,35.099,7.638,31.484,31.315,12,23,DMP_WAIT
A,142354,TILT,ALL,428,8718,12290,444,35,-71,0.026,0.532,0.750,27.073,2.134,-4.329,35.334,7.638,32.021,31.877,12,19,DMP_WAIT
A,142372,TILT,ALL,506,8664,12372,430,36,-70,0.031,0.529,0.755,26.220,2.195,-4.268,34.981,7.638,32.501,32.380,12,18,DMP_WAIT
A,142392,TILT,ALL,294,8764,12166,426,38,-73,0.018,0.535,0.743,25.976,2.317,-4.451,35.760,8.538,33.029,32.933,12,20,OK
A,142415,TILT,ALL,378,8672,12190,431,36,-71,0.023,0.529,0.744,26.280,2.195,-4.329,35.415,8.538,33.616,33.546,12,23,DMP_WAIT
A,142434,TILT,ALL,398,8624,11906,449,35,-71,0.024,0.526,0.727,27.378,2.134,-4.329,35.902,8.538,34.128,34.080,12,19,DMP_WAIT
A,142452,TILT,ALL,324,8918,11948,481,32,-76,0.020,0.544,0.729,29.329,1.951,-4.634,36.728,8.538,34.655,34.629,12,18,DMP_WAIT
A,142472,TILT,ALL,358,9276,11936,505,26,-86,0.022,0.566,0.729,30.793,1.585,-5.244,37.840,9.465,35.276,35.274,12,20,OK
A,142495,TILT,ALL,360,9420,11694,510,23,-90,0.022,0.575,0.714,31.098,1.402,-5.488,38.840,9.465,35.995,36.021,12,23,DMP_WAIT
A,142514,TILT,ALL,384,9408,11656,507,25,-84,0.023,0.574,0.711,30.915,1.524,-5.122,38.893,9.465,36.585,36.634,12,19,DMP_WAIT
A,142532,TILT,ALL,348,9614,11470,515,26,-84,0.021,0.587,0.700,31.402,1.585,-5.122,39.956,9.465,37.165,37.236,12,18,DMP_WAIT
A,142552,TILT,ALL,372,9826,11444,525,24,-86,0.023,0.600,0.698,32.012,1.463,-5.244,40.635,10.477,37.815,37.912,12,20,OK
A,142575,TILT,ALL,730,9770,11196,525,24,-86,0.045,0.596,0.683,32.012,1.463,-5.244,41.049,10.477,38.548,38.673,12,23,DMP_WAIT
A,142594,TILT,ALL,350,10178,11288,532,32,-78,0.021,0.621,0.689,32.439,1.951,-4.756,42.026,10.477,39.178,39.326,12,19,DMP_WAIT
A,142613,TILT,ALL,460,10456,10986,532,34,-72,0.028,0.638,0.671,32.439,2.073,-4.390,43.559,10.477,39.826,39.999,12,19,DMP_WAIT
A,142632,TILT,ALL,352,10456,10998,506,36,-70,0.021,0.638,0.671,30.854,2.195,-4.268,43.538,11.526,40.430,40.628,12,19,OK
A,142656,TILT,ALL,330,10362,10750,528,36,-73,0.020,0.632,0.656,32.195,2.195,-4.451,43.934,11.526,41.202,41.430,12,24,DMP_WAIT
A,142674,TILT,ALL,330,10362,10750,528,36,-73,0.020,0.632,0.656,32.195,2.195,-4.451,43.934,11.526,41.783,42.033,11,18,DMP_WAIT
A,142693,TILT,ALL,348,11046,10610,547,35,-74,0.021,0.674,0.648,33.354,2.134,-4.512,46.138,11.526,42.447,42.722,11,19,DMP_WAIT
A,142712,TILT,ALL,380,11108,10458,525,33,-72,0.023,0.678,0.638,32.012,2.012,-4.390,46.708,12.588,43.085,43.385,11,19,OK
A,142736,TILT,ALL,390,11328,10276,496,37,-72,0.024,0.691,0.627,30.244,2.256,-4.390,47.767,12.588,43.834,44.167,11,24,DMP_WAIT
A,142755,TILT,ALL,390,11328,10276,496,37,-72,0.024,0.691,0.627,30.244,2.256,-4.390,47.767,12.588,44.432,44.790,11,19,DMP_WAIT
A,142774,TILT,ALL,370,11740,10230,475,39,-73,0.023,0.717,0.624,28.963,2.378,-4.451,48.913,13.626,45.017,45.401,11,19,OK
A,142797,TILT,ALL,266,11346,10034,379,35,-71,0.016,0.693,0.612,23.110,2.134,-4.329,48.502,13.626,45.554,45.969,11,23,DMP_WAIT
A,142816,TILT,ALL,358,11192,9936,376,30,-74,0.022,0.683,0.606,22.927,1.829,-4.512,48.384,13.626,45.994,46.432,11,19,DMP_WAIT
A,142835,TILT,ALL,358,11192,9936,376,30,-74,0.022,0.683,0.606,22.927,1.829,-4.512,48.384,13.626,46.424,46.885,11,19,DMP_WAIT
A,142854,TILT,ALL,444,11678,9876,393,28,-74,0.027,0.713,0.603,23.963,1.707,-4.512,49.751,14.557,46.893,47.378,11,19,OK
A,142878,TILT,ALL,320,11638,9640,376,39,-72,0.020,0.710,0.588,22.927,2.378,-4.390,50.349,14.557,47.446,47.963,11,24,DMP_WAIT
A,142896,TILT,ALL,272,11814,9542,378,39,-73,0.017,0.721,0.582,23.049,2.378,-4.451,51.061,14.557,47.883,48.423,11,18,DMP_WAIT
A,142915,TILT,ALL,272,11814,9542,378,39,-73,0.017,0.721,0.582,23.049,2.378,-4.451,51.061,14.557,48.332,48.896,11,19,DMP_WAIT
A,142934,TILT,ALL,382,11700,9570,378,37,-71,0.023,0.714,0.584,23.049,2.256,-4.329,50.696,15.490,48.765,49.350,11,19,OK
A,142958,TILT,ALL,318,12674,9244,398,34,-74,0.019,0.774,0.564,24.268,2.073,-4.512,53.878,15.490,49.382,50.003,11,24,DMP_WAIT
A,142976,TILT,ALL,354,12708,9120,357,33,-72,0.022,0.776,0.557,21.768,2.012,-4.390,54.314,15.490,49.823,50.468,11,18,DMP_WAIT
A,142995,TILT,ALL,278,12196,9116,307,35,-69,0.017,0.744,0.556,18.720,2.134,-4.207,53.211,15.490,50.195,50.865,11,19,DMP_WAIT
A,143014,TILT,ALL,278,12196,9116,307,35,-69,0.017,0.744,0.556,18.720,2.134,-4.207,53.211,16.399,50.560,51.253,11,19,OK
A,143038,TILT,ALL,346,12326,9034,307,33,-72,0.021,0.752,0.551,18.720,2.012,-4.390,53.741,16.399,51.009,51.734,11,24,DMP_WAIT
A,143056,TILT,ALL,346,12658,8902,303,32,-72,0.021,0.773,0.543,18.476,1.951,-4.390,54.862,16.399,51.370,52.118,11,18,DMP_WAIT
A,143075,TILT,ALL,338,12404,8928,279,33,-71,0.021,0.757,0.545,17.012,2.012,-4.329,54.235,16.399,51.700,52.471,11,19,DMP_WAIT
A,143094,TILT,ALL,338,12404,8928,279,33,-71,0.021,0.757,0.545,17.012,2.012,-4.329,54.235,17.242,52.024,52.817,11,19,OK
A,143118,TILT,ALL,328,12440,8680,283,32,-72,0.020,0.759,0.530,17.256,1.951,-4.390,55.075,17.242,52.435,53.261,11,24,DMP_WAIT
A,143136,TILT,ALL,424,12418,8712,295,31,-69,0.026,0.758,0.532,17.988,1.890,-4.207,54.916,17.242,52.760,53.606,11,18,DMP_WAIT
A,143155,TILT,ALL,380,12536,8590,309,33,-66,0.023,0.765,0.524,18.841,2.012,-4.024,55.554,17.242,53.123,53.990,11,19,DMP_WAIT
A,143174,TILT,ALL,380,12536,8590,309,33,-66,0.023,0.765,0.524,18.841,2.012,-4.024,55.554,18.095,53.478,54.367,11,19,OK
A,143198,TILT,ALL,318,13506,8396,281,35,-70,0.019,0.824,0.512,17.134,2.134,-4.268,58.114,18.095,53.919,54.842,11,24,DMP_WAIT
A,143216,TILT,ALL,376,13318,8238,215,33,-72,0.023,0.813,0.503,13.110,2.012,-4.390,58.234,18.095,54.195,55.140,11,18,DMP_WAIT
A,143235,TILT,ALL,434,13230,8286,158,31,-73,0.026,0.807,0.506,9.634,1.890,-4.451,57.906,18.095,54.404,55.373,11,19,DMP_WAIT
A,143254,TILT,ALL,434,13230,8286,158,31,-73,0.026,0.807,0.506,9.634,1.890,-4.451,57.906,18.857,54.610,55.601,11,19,OK
A,143277,TILT,ALL,330,13218,8260,83,34,-70,0.020,0.807,0.504,5.061,2.073,-4.268,57.978,18.857,54.738,55.761,11,23,DMP_WAIT
A,143296,TILT,ALL,244,13194,8338,44,34,-72,0.015,0.805,0.509,2.683,2.073,-4.390,57.698,18.857,54.803,55.848,11,19,DMP_WAIT
A,143314,TILT,ALL,244,13194,8338,44,34,-72,0.015,0.805,0.509,2.683,2.073,-4.390,57.698,18.857,54.867,55.932,11,18,DMP_WAIT
A,143333,TILT,ALL,290,13288,8268,7,32,-72,0.018,0.811,0.505,0.427,1.951,-4.390,58.094,19.406,54.895,55.983,11,19,OK
A,143356,TILT,ALL,336,13166,8294,-56,28,-69,0.021,0.804,0.506,-3.415,1.707,-4.207,57.770,19.406,54.823,55.941,11,23,DMP_WAIT
A,143375,TILT,ALL,418,13234,8332,-87,30,-66,0.026,0.808,0.509,-5.305,1.829,-4.024,57.773,19.406,54.739,55.879,11,19,DMP_WAIT
A,143394,TILT,ALL,418,13234,8332,-87,30,-66,0.026,0.808,0.509,-5.305,1.829,-4.024,57.773,19.406,54.657,55.819,11,19,DMP_WAIT
A,143413,TILT,ALL,386,13554,8426,-137,31,-69,0.024,0.827,0.514,-8.354,1.890,-4.207,58.105,19.767,54.526,55.711,11,19,OK
A,143437,TILT,ALL,244,13326,8540,-300,27,-70,0.015,0.813,0.521,-18.293,1.646,-4.268,57.336,19.767,54.097,55.314,11,24,DMP_WAIT
A,143456,TILT,ALL,376,12854,8702,-363,26,-66,0.023,0.785,0.531,-22.134,1.585,-4.024,55.878,19.767,53.676,54.914,11,19,DMP_WAIT
A,143474,TILT,ALL,380,13114,8786,-402,28,-66,0.023,0.800,0.536,-24.512,1.707,-4.024,56.154,19.767,53.252,54.508,11,18,DMP_WAIT
A,143493,TILT,ALL,380,13114,8786,-402,28,-66,0.023,0.800,0.536,-24.512,1.707,-4.024,56.154,19.803,52.809,54.088,11,19,OK
A,143517,TILT,ALL,288,12798,8996,-541,30,-67,0.018,0.781,0.549,-32.988,1.829,-4.085,54.882,19.803,52.019,53.330,11,24,DMP_WAIT
A,143536,TILT,ALL,318,12470,9162,-600,27,-63,0.019,0.761,0.559,-36.585,1.646,-3.841,53.678,19.803,51.327,52.658,11,19,DMP_WAIT
A,143555,TILT,ALL,380,12262,9316,-644,26,-62,0.023,0.748,0.569,-39.268,1.585,-3.780,52.751,19.803,50.581,51.930,11,19,DMP_WAIT
A,143574,TILT,ALL,400,11770,9556,-679,26,-67,0.024,0.718,0.583,-41.402,1.585,-4.085,50.902,19.520,49.772,51.139,11,19,OK
A,143598,TILT,ALL,240,11258,9758,-685,25,-70,0.015,0.687,0.596,-41.768,1.524,-4.268,49.074,19.520,48.720,50.114,11,24,DMP_WAIT
A,143617,TILT,ALL,416,11078,10038,-667,21,-68,0.025,0.676,0.613,-40.671,1.280,-4.146,47.795,19.520,47.901,49.308,11,19,DMP_WAIT
A,143636,TILT,ALL,442,11164,10092,-639,23,-63,0.027,0.681,0.616,-38.963,1.402,-3.841,47.860,19.520,47.130,48.552,11,19,DMP_WAIT
A,143655,TILT,ALL,452,10734,10186,-628,27,-64,0.028,0.655,0.622,-38.293,1.646,-3.902,46.472,19.111,46.360,47.795,11,19,OK
A,143679,TILT,ALL,242,10458,10500,-608,28,-68,0.015,0.638,0.641,-37.073,1.707,-4.146,44.878,19.111,45.403,46.860,12,24,DMP_WAIT
A,143698,TILT,ALL,270,10132,10660,-572,25,-68,0.016,0.618,0.651,-34.878,1.524,-4.146,43.536,19.111,44.672,46.139,12,19,DMP_WAIT
A,143717,TILT,ALL,464,10236,10724,-524,21,-63,0.028,0.625,0.655,-31.951,1.280,-3.841,43.639,19.111,44.013,45.490,12,19,DMP_WAIT
A,143736,TILT,ALL,452,10708,10908,-494,24,-59,0.028,0.654,0.666,-30.122,1.463,-3.598,44.445,18.778,43.417,44.905,12,19,OK
A,143760,TILT,ALL,414,10732,10978,-510,28,-67,0.025,0.655,0.670,-31.098,1.707,-4.085,44.330,18.778,42.648,44.160,12,24,DMP_WAIT
A,143779,TILT,ALL,364,10706,11058,-552,29,-73,0.022,0.653,0.675,-33.659,1.768,-4.451,44.058,18.778,42.005,43.530,12,19,DMP_WAIT
A,143798,TILT,ALL,344,10448,11188,-601,28,-70,0.021,0.638,0.683,-36.646,1.707,-4.268,43.028,18.778,41.300,42.837,12,19,DMP_WAIT
A,143817,TILT,ALL,432,9952,11392,-639,27,-64,0.026,0.607,0.695,-38.963,1.646,-3.902,41.120,18.421,40.527,42.073,12,19,OK
A,143841,TILT,ALL,356,9926,11548,-657,28,-68,0.022,0.606,0.705,-40.061,1.707,-4.146,40.667,18.421,39.532,41.100,12,24,DMP_WAIT
A,143860,TILT,ALL,458,9748,11652,-684,30,-72,0.028,0.595,0.711,-41.707,1.829,-4.390,39.894,18.421,38.718,40.296,12,19,DMP_WAIT
A,143879,TILT,ALL,226,8476,11828,-708,31,-70,0.014,0.517,0.722,-43.171,1.890,-4.268,35.621,18.421,37.809,39.390,12,19,DMP_WAIT
A,143898,TILT,ALL,492,8306,12008,-662,26,-64,0.030,0.507,0.733,-40.366,1.585,-3.902,34.649,17.879,36.950,38.534,12,19,OK
A,143922,TILT,ALL,412,8688,12078,-605,27,-66,0.025,0.530,0.737,-36.890,1.646,-4.024,35.713,17.879,36.002,37.602,12,24,DMP_WAIT
A,143941,TILT,ALL,288,8778,12376,-591,29,-71,0.018,0.536,0.755,-36.037,1.768,-4.329,35.340,17.879,35.274,36.879,12,19,DMP_WAIT
A,143960,TILT,ALL,168,8656,12384,-602,26,-71,0.010,0.528,0.756,-36.707,1.585,-4.329,34.950,17.879,34.540,36.150,12,19,DMP_WAIT
A,143979,TILT,ALL,460,7992,12508,-615,19,-62,0.028,0.488,0.763,-37.500,1.159,-3.780,32.559,17.378,33.758,35.371,12,19,OK
A,144003,TILT,ALL,538,8076,12714,-604,21,-60,0.033,0.493,0.776,-36.829,1.280,-3.659,32.401,17.378,32.809,34.435,12,24,DMP_WAIT
A,144022,TILT,ALL,478,7630,12720,-602,27,-69,0.029,0.466,0.776,-36.707,1.646,-4.207,30.939,17.378,32.044,33.671,12,19,DMP_WAIT
A,144041,TILT,ALL,322,6992,12872,-582,30,-73,0.020,0.427,0.786,-35.488,1.829,-4.451,28.503,17.378,31.269,32.893,12,19,DMP_WAIT
A,144060,TILT,ALL,376,7322,12874,-532,24,-70,0.023,0.447,0.786,-32.439,1.463,-4.268,29.618,16.858,30.588,32.212,12,19,OK
A,144084,TILT,ALL,368,7818,13106,-513,22,-63,0.022,0.477,0.800,-31.280,1.341,-3.841,30.807,16.858,29.801,31.437,12,24,DMP_WAIT
A,144103,TILT,ALL,630,7696,13102,-546,22,-62,0.038,0.470,0.800,-33.293,1.341,-3.780,30.401,16.858,29.149,30.788,12,19,DMP_WAIT
A,144122,TILT,ALL,488,6920,13086,-592,29,-70,0.030,0.422,0.799,-36.098,1.768,-4.268,27.854,16.858,28.407,30.045,12,19,DMP_WAIT
A,144141,TILT,ALL,302,6600,13336,-601,33,-72,0.018,0.403,0.814,-36.646,2.012,-4.390,26.325,16.348,27.639,29.275,12,19,OK
A,144164,TILT,ALL,248,6712,13378,-586,28,-64,0.015,0.410,0.817,-35.732,1.707,-3.902,26.640,16.348,26.760,28.403,12,23,DMP_WAIT
A,144183,TILT,ALL,766,6462,13610,-590,20,-60,0.047,0.394,0.831,-35.976,1.220,-3.659,25.363,16.348,26.019,27.659,12,19,DMP_WAIT
A,144202,TILT,ALL,316,5874,13454,-597,30,-64,0.019,0.359,0.821,-36.402,1.829,-3.902,23.580,16.348,25.248,26.884,12,19,DMP_WAIT
A,144221,TILT,ALL,388,6362,13820,-587,32,-73,0.024,0.388,0.844,-35.793,1.951,-4.451,24.710,15.754,24.527,26.161,12,19,OK
A,144245,TILT,ALL,364,6678,13620,-617,30,-75,0.022,0.408,0.831,-37.622,1.829,-4.573,26.111,15.754,23.618,25.263,12,24,DMP_WAIT
A,144264,TILT,ALL,440,5334,14020,-681,24,-70,0.027,0.326,0.856,-41.524,1.463,-4.268,20.820,15.754,22.745,24.384,12,19,DMP_WAIT
A,144283,TILT,ALL,596,4722,13640,-675,25,-65,0.036,0.288,0.833,-41.159,1.524,-3.963,19.078,15.754,21.861,23.492,12,19,DMP_WAIT
A,144302,TILT,ALL,354,4700,14136,-633,28,-66,0.022,0.287,0.863,-38.598,1.707,-4.024,18.386,15.057,21.029,22.652,12,19,OK
A,144326,TILT,ALL,466,5150,13994,-607,25,-71,0.028,0.314,0.854,-37.012,1.524,-4.329,20.194,15.057,20.086,21.712,12,24,DMP_WAIT
A,144345,TILT,ALL,270,5178,14240,-630,24,-68,0.016,0.316,0.869,-38.415,1.463,-4.146,19.979,15.057,19.325,20.947,12,19,DMP_WAIT
A,144364,TILT,ALL,730,4500,14250,-665,20,-62,0.045,0.275,0.870,-40.549,1.220,-3.780,17.504,15.057,18.490,20.105,12,19,DMP_WAIT
A,144383,TILT,ALL,308,4016,14174,-677,27,-66,0.019,0.245,0.865,-41.280,1.646,-4.024,15.816,14.326,17.624,19.231,12,19,OK
A,144407,TILT,ALL,520,3844,14368,-668,24,-71,0.032,0.235,0.877,-40.732,1.463,-4.329,14.969,14.326,16.557,18.163,12,24,DMP_WAIT
A,144426,TILT,ALL,536,3844,14366,-663,25,-76,0.033,0.235,0.877,-40.427,1.524,-4.634,14.970,14.326,15.728,17.326,12,19,DMP_WAIT
A,144445,TILT,ALL,534,3716,14552,-678,26,-71,0.033,0.227,0.888,-41.341,1.585,-4.329,14.316,14.326,14.886,16.476,12,19,DMP_WAIT
A,144464,TILT,ALL,476,2932,14464,-691,26,-66,0.029,0.179,0.883,-42.134,1.585,-4.024,11.453,13.514,13.989,15.567,12,19,OK
A,144487,TILT,ALL,416,2740,14638,-673,25,-68,0.025,0.167,0.893,-41.037,1.524,-4.146,10.598,13.514,12.943,14.515,12,23,DMP_WAIT
A,144506,TILT,ALL,546,2938,14594,-655,24,-72,0.033,0.179,0.891,-39.939,1.463,-4.390,11.375,13.514,12.124,13.686,12,19,DMP_WAIT
A,144525,TILT,ALL,612,2886,14686,-670,26,-70,0.037,0.176,0.896,-40.854,1.585,-4.268,11.108,13.514,11.299,12.852,12,19,DMP_WAIT
A,144544,TILT,ALL,392,2214,14670,-700,29,-63,0.024,0.135,0.895,-42.683,1.768,-3.841,8.579,12.660,10.406,11.947,12,19,OK
A,144568,TILT,ALL,510,1496,14742,-700,27,-60,0.031,0.091,0.900,-42.683,1.646,-3.659,5.791,12.660,9.254,10.786,12,24,DMP_WAIT
A,144587,TILT,ALL,444,1394,14820,-664,27,-65,0.027,0.085,0.905,-40.488,1.646,-3.963,5.371,12.660,8.379,9.895,12,19,DMP_WAIT
A,144606,TILT,ALL,566,1592,14808,-633,26,-69,0.035,0.097,0.904,-38.598,1.585,-4.207,6.132,12.660,7.571,9.074,12,19,DMP_WAIT
A,144624,TILT,ALL,494,1396,14944,-632,27,-67,0.030,0.085,0.912,-38.537,1.646,-4.085,5.334,11.775,6.805,8.293,12,18,OK
A,144648,TILT,ALL,414,844,14800,-640,26,-66,0.025,0.052,0.903,-39.024,1.585,-4.024,3.263,11.775,5.761,7.238,12,24,DMP_WAIT
A,144666,TILT,ALL,458,722,14984,-628,24,-66,0.028,0.044,0.915,-38.293,1.463,-4.024,2.757,11.775,4.984,6.444,12,18,DMP_WAIT
A,144685,TILT,ALL,562,646,14908,-623,20,-63,0.034,0.039,0.910,-37.988,1.220,-3.841,2.479,11.775,4.182,5.627,11,19,DMP_WAIT
A,144704,TILT,ALL,606,532,14958,-625,22,-62,0.037,0.032,0.913,-38.110,1.341,-3.780,2.035,10.896,3.386,4.816,11,19,OK
A,144727,TILT,ALL,456,484,15016,-639,26,-64,0.028,0.030,0.917,-38.963,1.585,-3.902,1.845,10.896,2.424,3.844,11,23,DMP_WAIT
A,144746,TILT,ALL,518,148,14990,-665,24,-70,0.032,0.009,0.915,-40.549,1.463,-4.268,0.565,10.896,1.587,2.993,11,19,DMP_WAIT
A,144764,TILT,ALL,598,-54,14898,-687,25,-69,0.036,-0.003,0.909,-41.890,1.524,-4.207,-0.208,10.896,0.771,2.160,11,18,DMP_WAIT
A,144783,TILT,ALL,592,-412,14924,-713,28,-67,0.036,-0.025,0.911,-43.476,1.707,-4.085,-1.580,9.938,-0.130,1.244,11,19,OK
A,144807,TILT,ALL,704,-242,14984,-732,31,-66,0.043,-0.015,0.915,-44.634,1.890,-4.024,-0.924,9.938,-1.251,0.114,11,24,DMP_WAIT
A,144826,TILT,ALL,256,-532,15074,-775,34,-66,0.016,-0.032,0.920,-47.256,2.073,-4.024,-2.021,9.938,-2.190,-0.838,11,19,DMP_WAIT
A,144845,TILT,ALL,348,-1072,14954,-826,31,-71,0.021,-0.065,0.913,-50.366,1.890,-4.329,-4.099,9.938,-3.210,-1.873,11,19,DMP_WAIT
A,144864,TILT,ALL,514,-916,14930,-864,22,-64,0.031,-0.056,0.911,-52.683,1.341,-3.902,-3.509,8.799,-4.241,-2.917,11,19,OK
A,144888,TILT,ALL,700,-2042,14702,-931,16,-29,0.043,-0.125,0.897,-56.768,0.976,-1.768,-7.899,8.799,-5.705,-4.394,11,24,DMP_WAIT
A,144907,TILT,ALL,456,-4132,14298,-964,13,20,0.028,-0.252,0.873,-58.780,0.793,1.220,-16.111,8.799,-7.051,-5.771,11,19,DMP_WAIT
A,144926,TILT,ALL,634,-3570,14564,-873,21,-38,0.039,-0.218,0.889,-53.232,1.280,-2.317,-13.761,8.799,-8.221,-6.965,11,19,DMP_WAIT
A,144945,TILT,ALL,500,-3478,14542,-825,26,-54,0.031,-0.212,0.888,-50.305,1.585,-3.293,-13.443,7.450,-9.306,-8.074,11,19,OK
A,144969,TILT,ALL,384,-2686,14690,-806,20,-57,0.023,-0.164,0.897,-49.146,1.220,-3.476,-10.358,7.450,-10.538,-9.320,11,24,DMP_WAIT
A,144988,TILT,ALL,1014,-2808,14684,-856,17,-54,0.062,-0.171,0.896,-52.195,1.037,-3.293,-10.801,7.450,-11.559,-10.357,11,19,DMP_WAIT
A,145007,TILT,ALL,554,-4332,14276,-913,37,-61,0.034,-0.264,0.871,-55.671,2.256,-3.720,-16.868,7.450,-12.746,-11.567,11,19,DMP_WAIT
A,145027,TILT,ALL,234,-5130,14378,-892,41,-69,0.014,-0.313,0.878,-54.390,2.500,-4.207,-19.634,6.122,-13.996,-12.844,11,20,OK
A,145051,TILT,ALL,476,-4860,14200,-830,28,-75,0.029,-0.297,0.867,-50.610,1.707,-4.573,-18.884,6.122,-15.340,-14.211,11,24,DMP_WAIT
A,145070,TILT,ALL,484,-4616,14348,-804,21,-71,0.030,-0.282,0.876,-49.024,1.280,-4.329,-17.824,6.122,-16.346,-15.238,11,19,DMP_WAIT
